SMILES,R(x),is_valid,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
[C]=C(C)c1c2cc(C)c(C=CCC)c1C(C)=[SH]2,,False,0.064161636,0.16122319,0.08096351,0.24810563,0.15694526,0.3110748,0.33668408,0.06445798,0.09609319,0.22087835,0.31379765,0.052151144,0.088406965,0.07724528,0.19177456,0.24324259,0.07295984,0.042706307,0.27042723,0.10778428,0.06971001,0.21084484,0.19305512,0.10151364,0.25613308,0.07412036,0.08367536,0.15722138,0.17999467,0.25449613,0.23237538,0.16163896,0.31950662,0.16428235,0.1819495,0.1651047,0.037871677,0.10634012,0.21029954,0.17980015,0.27125743,0.22697644,0.054679867,0.13128404,0.2371493,0.36539337,0.1110964,0.18470056,0.08138308,0.12182978,0.44139242,0.31050643,0.10762627,0.2910414,0.07741306,0.07564179,0.16286656,0.17065021,0.11471674,0.11527005,0.32564193,0.27467093,0.24086125,0.09587943,0.45081836,0.17974699,0.2030044,0.16952775,0.060341556,0.09404593,0.15718578,0.068178065,0.21413139,0.33409646,0.13902639,0.18401054,0.12458055,0.16790281,0.35293972,0.11516233,0.23908372,0.12703297,0.19918539,0.16203173,0.10948261,0.17978361,0.35448074,0.09042435,0.334825,0.079561286,0.1658149,0.070242554,0.15893237,0.21037675,0.15614642,0.13678598,0.12158652,0.061234806,0.52727026,0.094690725,0.071998365,0.12433869,0.086964466,0.07639025,0.37428394,0.2138629,0.10235975,0.11624918,0.08435253,0.21177818,0.21731763,0.106113195,0.09643085,0.18768616,0.1770568,0.4065424,0.1023959,0.10591708,0.09777139,0.62552166,0.111810274,0.09431628,0.053779114,0.54595137,0.18165125,0.16368303,0.29682717,0.077146985,0.1342613,0.31797102,0.13811576,0.1639578,0.113572985,0.27111682,0.15686734,0.08934498,0.10556808,0.4836855
COC1C=CCCCC(C)CO1,,False,0.08701252,0.15510058,0.10454418,0.14579342,0.25921556,0.43729514,0.1468121,0.1209059,0.1780375,0.20804976,0.19224268,0.11881302,0.11331392,0.11562502,0.24625987,0.11696744,0.21667524,0.10778421,0.18735676,0.24020664,0.09512909,0.2694872,0.3061211,0.15401655,0.22672144,0.082019575,0.18750352,0.10676943,0.1692842,0.14473513,0.14887427,0.21975179,0.10796935,0.20506322,0.28944966,0.16118506,0.080210805,0.1305783,0.2775851,0.16548906,0.2793785,0.2575367,0.037879366,0.1902711,0.23489043,0.26166424,0.21786387,0.22716324,0.17816943,0.15709133,0.35793972,0.28003117,0.12909505,0.5171463,0.10823973,0.0848873,0.12562573,0.14140157,0.16967213,0.11716357,0.2883727,0.107414745,0.1718978,0.11732198,0.30975106,0.15781315,0.124779195,0.22995518,0.08508162,0.22223768,0.29988548,0.106987104,0.13309607,0.16937631,0.12529474,0.11786869,0.094833374,0.19306242,0.14197496,0.11271636,0.20910272,0.22094932,0.40455315,0.11640654,0.12958558,0.39167652,0.27204517,0.25360277,0.3608629,0.09818588,0.2236377,0.124315485,0.110678874,0.11080933,0.17510122,0.11861851,0.21144474,0.06275124,0.17970203,0.1290506,0.1670273,0.1468414,0.12923989,0.12752615,0.24826306,0.14278634,0.12789644,0.17743158,0.15015092,0.32656968,0.1731994,0.10562681,0.11804201,0.20134439,0.16733791,0.12447102,0.1322646,0.2435522,0.13261987,0.23229945,0.16061628,0.18414012,0.109000884,0.49188992,0.19916014,0.082849845,0.34353927,0.10587137,0.23375984,0.15504336,0.17679417,0.15992785,0.120688155,0.17976087,0.17430103,0.16272935,0.11156002,0.4359336
CCCC(C)C1CC1(CC)C(C)C(O)CC,,False,0.2391349,0.21605717,0.09692478,0.13528813,0.19766395,0.22845876,0.14282091,0.14765444,0.1422122,0.17258404,0.20333745,0.06884731,0.10734133,0.16023085,0.19727708,0.17255808,0.21080002,0.082107954,0.15178926,0.12524857,0.073302746,0.25986674,0.098184235,0.12949298,0.18798853,0.06541205,0.12843396,0.07255723,0.17729194,0.100925796,0.3076876,0.20864128,0.07710429,0.30642986,0.11543894,0.112429306,0.12883456,0.13254702,0.25852746,0.19179422,0.06892624,0.17651689,0.05680828,0.14280301,0.19875087,0.33221552,0.23895037,0.17357458,0.25525758,0.1417095,0.58222145,0.4074242,0.13010673,0.4532272,0.06988617,0.0915385,0.21264416,0.19733457,0.2985334,0.15781564,0.54696274,0.10641337,0.11773038,0.12614052,0.49084467,0.15161806,0.16291702,0.19918141,0.102113165,0.0913599,0.14712138,0.13706943,0.24766724,0.18771859,0.2575891,0.35933733,0.18821812,0.23809963,0.11016961,0.12810773,0.24970882,0.12369093,0.41243237,0.30898634,0.13824658,0.13097006,0.24314408,0.22668707,0.20995094,0.120737,0.2517004,0.1196289,0.17689607,0.14508095,0.15687771,0.15561448,0.17663424,0.078870565,0.17881623,0.148879,0.12533608,0.12788433,0.089473575,0.12700315,0.16784626,0.16568467,0.08296245,0.1438222,0.118956976,0.2211124,0.33425194,0.07766542,0.16141266,0.16182145,0.12811306,0.14410554,0.12696236,0.15742001,0.12753847,0.33127564,0.09187511,0.21912985,0.09968766,0.416949,0.15845117,0.1404119,0.20365678,0.10237592,0.2922457,0.11263062,0.25562608,0.1484025,0.16618092,0.15183851,0.16683729,0.15499133,0.12053085,0.43974015
C=CC(C)CCOCCC,0.66,True,0.34100398,0.2647311,0.09974535,0.17162392,0.089724205,0.16261855,0.17036091,0.31817147,0.14642754,0.14171755,0.15260753,0.20833573,0.096177794,0.1040996,0.20870765,0.14221397,0.16268031,0.16246623,0.1291847,0.22494496,0.11024122,0.12374612,0.17859094,0.070340075,0.15420453,0.114410676,0.31445947,0.1754716,0.2035732,0.15141629,0.29327253,0.12007554,0.09418392,0.3231955,0.13290437,0.09811491,0.2808059,0.15283963,0.14066765,0.27294424,0.09465215,0.18775415,0.14505622,0.23968859,0.17108698,0.35827488,0.35323355,0.32145247,0.33254457,0.21588507,0.3496934,0.4231655,0.16829103,0.5720839,0.077276245,0.1491544,0.17182074,0.23714484,0.15517722,0.2323853,0.6799612,0.090079546,0.1260947,0.11569843,0.41841516,0.14296353,0.15116258,0.20559807,0.18477252,0.18202485,0.14055085,0.09397712,0.28327513,0.10493749,0.15607348,0.18105718,0.2433754,0.16619883,0.102499984,0.26884818,0.2867998,0.1657236,0.18522482,0.13437587,0.2677169,0.08510011,0.29658198,0.17132314,0.30527294,0.0944835,0.35372266,0.11081687,0.17459762,0.12566133,0.10534461,0.14285003,0.16499086,0.1888843,0.15178166,0.07850315,0.19155884,0.15535285,0.10269931,0.11496462,0.10117126,0.37215948,0.13070995,0.096528806,0.20545883,0.17470942,0.15185776,0.19266658,0.08258754,0.11882874,0.29126805,0.078388326,0.12202299,0.1777821,0.18941279,0.31248602,0.1517142,0.091308765,0.17281906,0.45330766,0.10613394,0.06601114,0.14196377,0.1562774,0.31982934,0.12719795,0.35815796,0.082723044,0.17255968,0.20792684,0.25181782,0.16607293,0.20904553,0.26335096
CCC(C)=C(C1=CCC1)C(C)CO,,False,0.081453815,0.25729102,0.052491963,0.079640344,0.26073986,0.26219293,0.1628197,0.19893354,0.22915356,0.17951052,0.2920537,0.09914864,0.06319531,0.22345005,0.29748157,0.13238825,0.19538759,0.0853607,0.0726403,0.12208324,0.058773514,0.2398844,0.10323777,0.16824709,0.21307258,0.08297076,0.08724995,0.07808441,0.11882133,0.12008861,0.36542627,0.26013783,0.091723785,0.15553111,0.15114099,0.062559634,0.09258742,0.08179928,0.23045419,0.17843579,0.0971611,0.1736116,0.06337697,0.12331626,0.24843657,0.2864805,0.11941977,0.1745895,0.1325421,0.085371606,0.681635,0.46483606,0.13110955,0.5958438,0.037363656,0.062457025,0.27521643,0.15803638,0.2582556,0.11645273,0.46117318,0.095034994,0.12630826,0.069450505,0.48475367,0.20936361,0.16579323,0.3077879,0.096969254,0.12550455,0.22375473,0.20001304,0.2238529,0.1635894,0.28662,0.3196833,0.0826721,0.11543989,0.113687456,0.1538237,0.2517755,0.14257754,0.34870866,0.32006553,0.09285606,0.2448041,0.1718814,0.28019527,0.20211332,0.09029265,0.27491593,0.062161095,0.17124474,0.13381082,0.24758887,0.17933616,0.24124084,0.110105515,0.12953761,0.19915912,0.14699586,0.19190356,0.05671052,0.07423181,0.2794964,0.081251584,0.07948797,0.21575478,0.10072734,0.0971611,0.42834228,0.08284206,0.18174008,0.10254928,0.12595007,0.08086715,0.13747363,0.12506229,0.11837375,0.32526615,0.12221866,0.08855073,0.08989044,0.45533937,0.20960592,0.123336054,0.2610802,0.07008903,0.30026582,0.09699283,0.12571996,0.1826914,0.2675293,0.20107274,0.2516583,0.17861557,0.121225044,0.54345155
C=C=S1C2=C1C=C(C)CCC=C2,,False,0.07333115,0.20627876,0.26064643,0.221615,0.10336183,0.24201937,0.14004257,0.078542985,0.07074354,0.13603121,0.1070744,0.059536498,0.23100501,0.084144734,0.16794604,0.17391537,0.15459123,0.06939353,0.4253247,0.15993188,0.19115384,0.1787449,0.27047962,0.08593618,0.1927692,0.08684206,0.23183699,0.13081297,0.24601668,0.12698792,0.20793365,0.13674568,0.10777336,0.2646109,0.13785641,0.26052928,0.04008858,0.24207406,0.22589263,0.12546624,0.21572118,0.17278948,0.06709975,0.18079616,0.18224083,0.30771327,0.11571292,0.16998102,0.113182575,0.319815,0.19582897,0.20334041,0.13269916,0.3024172,0.24171391,0.1581356,0.11311258,0.10916868,0.14461103,0.22688264,0.30159363,0.09987334,0.12735417,0.24522518,0.2863139,0.15635444,0.06753959,0.09103837,0.071844265,0.23517357,0.09724149,0.081972376,0.12701765,0.12078156,0.066040464,0.09069356,0.10673409,0.3715459,0.12811683,0.08540785,0.19964854,0.15575197,0.2985574,0.054583658,0.17445354,0.12438438,0.3102039,0.1717242,0.5887602,0.22194837,0.13428013,0.22790276,0.07419889,0.12626535,0.09083944,0.1085998,0.10805067,0.0627359,0.13674109,0.080982886,0.1151403,0.09304821,0.44082043,0.27334824,0.14383529,0.31651068,0.25750145,0.0937243,0.10832523,0.5188992,0.08183604,0.081640385,0.07376896,0.23950082,0.18267678,0.208693,0.11308629,0.24242724,0.1574081,0.31435862,0.10766985,0.27635372,0.09168007,0.32339248,0.21143441,0.15398715,0.27769092,0.25181624,0.16805872,0.099474825,0.3020959,0.11774601,0.07415638,0.13162868,0.090255134,0.11265042,0.07163032,0.31257206
C=C(CCCOCC1CC1)OCCCCC,,False,0.096133806,0.10874415,0.084007815,0.09980863,0.17930396,0.2774547,0.11290544,0.18481003,0.25395274,0.16094983,0.20280613,0.1797517,0.084995225,0.09223298,0.21077125,0.07728831,0.16899064,0.18136288,0.15050314,0.38840306,0.104775496,0.115403265,0.36134496,0.06697646,0.17213725,0.096987195,0.22958751,0.0933535,0.15053403,0.10865227,0.17829508,0.15536211,0.10865882,0.18677655,0.341778,0.12983133,0.18218513,0.1325782,0.1640239,0.12416455,0.1945781,0.3684912,0.06505205,0.25877783,0.20865647,0.23279746,0.20262037,0.35188183,0.21633634,0.0927102,0.3500306,0.25674114,0.16231295,0.6288959,0.056646783,0.09199139,0.09422663,0.18949611,0.107993096,0.091530286,0.32386193,0.07682931,0.1438313,0.07631177,0.2682144,0.1960781,0.08422296,0.28785133,0.12726912,0.1509281,0.39428502,0.07431186,0.08225033,0.09366586,0.08033207,0.12489765,0.07652534,0.22201382,0.07254434,0.14030617,0.18939874,0.29481977,0.15548545,0.08976627,0.15027462,0.2274392,0.19270453,0.13952176,0.24689336,0.13082448,0.3795293,0.09831725,0.15225121,0.1100217,0.15675089,0.09743425,0.33620682,0.10843361,0.10049708,0.06825496,0.3079117,0.19412325,0.05425631,0.08906612,0.20521463,0.13770798,0.10120706,0.16478546,0.15556462,0.19084738,0.2236705,0.11950864,0.07929473,0.17914139,0.12334724,0.07868911,0.15239623,0.16665749,0.12241352,0.18320794,0.19349375,0.16460192,0.14511976,0.5813254,0.12588818,0.040585373,0.1618698,0.10557108,0.31543458,0.1432318,0.14747071,0.091027014,0.12725753,0.13531034,0.33308384,0.1315215,0.2770624,0.2796353
CCCC(=O)OC(CC)C(C)C,0.61,True,0.14990225,0.05849119,0.090008475,0.07851626,0.065753445,0.12848607,0.100741796,0.41853437,0.27519026,0.11019072,0.105310954,0.3240481,0.071456775,0.06491784,0.2813533,0.06382249,0.14349274,0.19744691,0.14776035,0.3497122,0.09597956,0.08626359,0.34946883,0.050235827,0.095110044,0.17268784,0.30839327,0.12345105,0.15323782,0.07403083,0.15957385,0.10330599,0.052211832,0.1744682,0.1355713,0.11964929,0.22103637,0.11902684,0.116102576,0.12943004,0.09033147,0.25709546,0.029615695,0.245675,0.15334314,0.238461,0.37766677,0.26978758,0.2936326,0.06671773,0.2786566,0.29202026,0.14866053,0.83087194,0.036148697,0.07693937,0.06120372,0.2629764,0.07742464,0.09069419,0.3822787,0.054310225,0.09255125,0.061602555,0.30786425,0.13896495,0.052331977,0.16577603,0.18646389,0.14837536,0.18437083,0.06592053,0.08448031,0.062379815,0.036048584,0.050668146,0.084020205,0.15837662,0.06788782,0.1413735,0.1445294,0.19855857,0.1553398,0.040948633,0.10665483,0.09779731,0.21741503,0.11684712,0.20713925,0.09146621,0.3357426,0.0677409,0.09115636,0.045156814,0.08366905,0.05180774,0.2407595,0.18063146,0.07761827,0.05471501,0.44976005,0.2187659,0.040406935,0.0818,0.10314106,0.20867953,0.08290325,0.15532759,0.31109852,0.096914455,0.16091919,0.25819308,0.035918918,0.11138739,0.17168888,0.045033667,0.08774251,0.24058695,0.23267034,0.15531866,0.2455628,0.20460808,0.19497733,0.61131465,0.08534344,0.028811345,0.09728898,0.09545222,0.43075866,0.08199278,0.19202822,0.054341152,0.06857284,0.114123516,0.26528984,0.11925324,0.41035652,0.20283817
CCC1=C(C)CC(C)C2C3=C4C=C1C4C2N3,,False,0.055907432,0.10969495,0.13581066,0.17077184,0.1642547,0.36533883,0.12682027,0.06343747,0.06809282,0.14596707,0.112179175,0.038818993,0.16744128,0.07028376,0.14244376,0.10873126,0.100554086,0.050247543,0.31944278,0.1315035,0.08223987,0.21555373,0.28218266,0.08678865,0.19001292,0.049546655,0.13187642,0.073104426,0.20437245,0.095730394,0.12865242,0.1409326,0.07766364,0.28097174,0.16692935,0.23905905,0.029770406,0.15013131,0.22430363,0.11711275,0.24176909,0.15074027,0.031789273,0.1291521,0.16212596,0.38626248,0.108763054,0.14466561,0.105620004,0.21433033,0.23709315,0.18295433,0.088535495,0.34456873,0.1090842,0.06772949,0.101470344,0.068201184,0.121928096,0.113700844,0.26640365,0.07915899,0.109831296,0.23598193,0.28346696,0.1328263,0.07479095,0.08993455,0.0403791,0.14933434,0.14599448,0.061476868,0.13284822,0.18949911,0.0603311,0.071396746,0.06681377,0.31167114,0.12504381,0.06579987,0.11144422,0.15846264,0.34147188,0.07123923,0.10431144,0.20952441,0.3304936,0.20093402,0.57504994,0.07648123,0.13505527,0.12694536,0.048974045,0.09683706,0.08580192,0.0649475,0.11606943,0.027088346,0.14173001,0.07788906,0.0926738,0.07213093,0.31024194,0.21585481,0.17102617,0.13320456,0.11883611,0.09757633,0.10377656,0.5397344,0.10848573,0.05562073,0.06898928,0.20106499,0.0990602,0.20104301,0.07297667,0.21917671,0.09524377,0.21973562,0.08356012,0.21250285,0.06234387,0.37827212,0.17082305,0.0973817,0.35321862,0.14446466,0.1464737,0.10015019,0.23856175,0.10664027,0.06201047,0.11174224,0.08697179,0.08709482,0.06880229,0.35872447
CCCC1C=CC=CCCC(C=NC)C1,,False,0.09405716,0.35222077,0.20848368,0.17852637,0.12899934,0.24526326,0.17464043,0.11521772,0.13643833,0.14313425,0.14512214,0.07887874,0.16859108,0.12990762,0.16953112,0.15580043,0.20422068,0.07652642,0.2365162,0.17452487,0.16044319,0.15957087,0.14417557,0.10135897,0.2333513,0.08977906,0.26967126,0.10004181,0.19817391,0.15375106,0.37575704,0.1920555,0.11568482,0.2298009,0.20075037,0.13635781,0.07401558,0.24468705,0.20561886,0.21913014,0.16302308,0.22239418,0.14335258,0.231556,0.18406731,0.31572747,0.10569687,0.26623082,0.13993894,0.34128678,0.41049436,0.37426206,0.1693398,0.406767,0.24002075,0.15674993,0.18706203,0.16264282,0.26483056,0.23550121,0.46435806,0.10122398,0.12288757,0.18092039,0.37344572,0.15695857,0.14931397,0.22142047,0.13746104,0.2325735,0.17594925,0.11278262,0.24121156,0.14103712,0.17028385,0.20690078,0.1258138,0.34933186,0.11544433,0.21961151,0.3205485,0.19274262,0.27053726,0.17006232,0.24341908,0.14865051,0.24033162,0.23287871,0.43901402,0.11558994,0.21440545,0.28495532,0.17151189,0.16178373,0.120389,0.19809632,0.20050259,0.09343544,0.1527542,0.101206474,0.14290087,0.12865299,0.22920847,0.22798759,0.15201648,0.22845654,0.23502015,0.11657144,0.13709421,0.3695786,0.18124135,0.08972096,0.09618901,0.26448378,0.15533164,0.17477217,0.16542126,0.16858685,0.13398236,0.34188336,0.11829208,0.23035878,0.11847754,0.35173342,0.1987339,0.1561752,0.2247102,0.23250252,0.26491904,0.093704134,0.3748049,0.13333428,0.1682257,0.1704933,0.19007301,0.15968291,0.07275946,0.2846246
CCCC=CC(S)=CC=C(C)O,0.56,True,0.080165856,0.10103549,0.48175105,0.12960386,0.049050566,0.15449648,0.10804856,0.066730924,0.07525055,0.115193374,0.07949467,0.036689203,0.3053883,0.05061291,0.13921237,0.18438724,0.21142425,0.062015217,0.39641896,0.13003236,0.33234546,0.09355931,0.1390571,0.06765591,0.14138243,0.06186576,0.39848617,0.08466265,0.19830582,0.07680009,0.20471792,0.11741933,0.07436689,0.22274505,0.10253313,0.37784606,0.04973873,0.41414073,0.13856043,0.11642802,0.08265724,0.18631434,0.067844085,0.22475687,0.12204621,0.29198352,0.0897126,0.2939207,0.1332678,0.32083657,0.16122061,0.25794366,0.13904803,0.3096523,0.5452317,0.22291256,0.09260366,0.14677304,0.26306158,0.15850784,0.3300602,0.08596263,0.063366,0.2093954,0.23956856,0.10743862,0.065295205,0.071851216,0.09775862,0.14030372,0.058723424,0.056264166,0.116889544,0.09943991,0.06134407,0.0608259,0.07886268,0.6218722,0.10140146,0.080862045,0.31130618,0.18720156,0.17606789,0.046341807,0.24381049,0.063659705,0.24233353,0.10083602,0.4294164,0.17817447,0.16600774,0.540542,0.08901781,0.074126005,0.06731721,0.09321907,0.11006163,0.079032734,0.13168119,0.057223637,0.15708447,0.075424954,0.277567,0.32578734,0.064271815,0.48275742,0.36046934,0.058966577,0.21477425,0.57063603,0.101156816,0.08009114,0.042501677,0.4882688,0.18799199,0.23750281,0.08064701,0.15072265,0.13734901,0.2554913,0.10848956,0.62987375,0.13212436,0.3528562,0.10329172,0.085757025,0.11157509,0.30436257,0.24645157,0.086878784,0.41474527,0.08817227,0.0600945,0.07249836,0.09859534,0.07348503,0.09236058,0.16818783
CCC1CCCC(C)CC(=O)OC1CC,,False,0.09375136,0.16202061,0.10304422,0.16847102,0.21272157,0.35983792,0.19042106,0.1120496,0.15648594,0.18983497,0.1935023,0.14061205,0.11137395,0.1067425,0.27072784,0.1315286,0.18501619,0.1011735,0.31819236,0.34463003,0.09610482,0.26196402,0.50397223,0.14167978,0.25245595,0.09744641,0.21362408,0.10685642,0.21910925,0.14059038,0.18222511,0.19739328,0.1733483,0.20727815,0.455865,0.21579461,0.09017562,0.14528513,0.23551957,0.15277848,0.35788944,0.43764573,0.05632619,0.30966282,0.25115237,0.31137753,0.24116558,0.33736452,0.15950486,0.15678632,0.32803875,0.27372664,0.12801614,0.45427516,0.09846991,0.117266595,0.11702396,0.1910749,0.12945664,0.1401492,0.29785106,0.16325341,0.22029534,0.13043033,0.41160807,0.16019924,0.10606377,0.2371703,0.1083209,0.26285774,0.41108924,0.11256409,0.12343699,0.19441696,0.12704371,0.12149267,0.12602022,0.2159141,0.16405596,0.109411664,0.18353479,0.28654736,0.3614732,0.103321865,0.14831679,0.34905884,0.32610092,0.18737343,0.3637416,0.14218962,0.2524175,0.11134211,0.13791794,0.12186563,0.1666908,0.12219854,0.22753628,0.07886185,0.22985587,0.089380115,0.19510579,0.14109701,0.12555212,0.12620868,0.2859703,0.16615741,0.108579025,0.18211736,0.124675244,0.3287622,0.16634332,0.14891343,0.10284749,0.19539922,0.17633338,0.17833583,0.15551282,0.23727793,0.16729268,0.31925118,0.1935082,0.18206349,0.12141119,0.59896654,0.2032943,0.09521136,0.3476956,0.10031929,0.20606166,0.20917937,0.19212122,0.13882026,0.12758984,0.19742362,0.20240353,0.14887547,0.1780683,0.43003973
CCC(C)C1C(OC(C)C)C1C(C)OC,,False,0.32036984,0.07389089,0.10813372,0.15130678,0.06604487,0.14659703,0.08956721,0.09806918,0.07831748,0.17148462,0.11723016,0.060385175,0.09642745,0.061960638,0.16316728,0.16953251,0.13045232,0.096988484,0.17697667,0.25534025,0.0865891,0.1684245,0.22549248,0.04848464,0.11088039,0.059802644,0.19434813,0.098754,0.20827186,0.064686745,0.123332314,0.10464751,0.07677516,0.25677344,0.12711558,0.1448475,0.11630687,0.13561416,0.19087595,0.10701686,0.07908997,0.26864737,0.017136233,0.2343449,0.15465298,0.2558027,0.32648954,0.21784595,0.28055522,0.1498061,0.2142571,0.20135297,0.1395763,0.433513,0.068644315,0.09162786,0.0574885,0.17489704,0.1286857,0.09337463,0.25518197,0.08523875,0.10871732,0.12005566,0.23526171,0.08037093,0.048796456,0.1093333,0.072422385,0.09364297,0.10586002,0.04487653,0.091259144,0.10082291,0.063969575,0.089770816,0.1986231,0.21725118,0.104422815,0.069821835,0.11110466,0.20331453,0.2521769,0.055586413,0.08371677,0.099074155,0.30633888,0.10487985,0.2990118,0.29401043,0.1964775,0.0794874,0.072959535,0.07221188,0.10127132,0.06635679,0.12793976,0.041607197,0.22375698,0.06581284,0.10692771,0.065317035,0.10724706,0.11974683,0.1426838,0.23951153,0.10438189,0.09337386,0.11682603,0.2969169,0.118265554,0.15639144,0.053605326,0.19071837,0.19799896,0.1269065,0.06235364,0.2153584,0.14799523,0.20276318,0.15350416,0.1348754,0.10937828,0.45396364,0.08128165,0.038696755,0.14982475,0.08518427,0.16276689,0.2036072,0.18840007,0.07270083,0.041135855,0.13284671,0.06674686,0.075283185,0.17652613,0.2413484
CCOCC(C)SCC,0.55,True,0.06374622,0.03815143,0.4444923,0.111107156,0.04113219,0.14170964,0.097636476,0.036087796,0.067658216,0.10010358,0.0890121,0.025486136,0.34132323,0.02754643,0.10367108,0.15524608,0.1711789,0.03204768,0.3809391,0.08903496,0.27444127,0.0710168,0.1480823,0.036224775,0.10124487,0.037691142,0.3159277,0.046075594,0.1555192,0.0377899,0.11481801,0.099466585,0.04744143,0.1815069,0.1026015,0.42521667,0.035221636,0.38771778,0.113730095,0.083321035,0.05484775,0.17237093,0.02838863,0.14787075,0.10839849,0.23029925,0.081731796,0.1968295,0.10634755,0.26639855,0.12490374,0.166085,0.095900916,0.25318187,0.5277153,0.14066142,0.0491705,0.12462551,0.1638637,0.10433658,0.24309598,0.06870637,0.052332733,0.18024656,0.13267383,0.06820294,0.04754701,0.049558718,0.07537057,0.07284647,0.052575555,0.03232082,0.0632689,0.08857966,0.038131088,0.034782093,0.06341266,0.7093639,0.10772429,0.049876876,0.19788884,0.16459782,0.14029042,0.022519166,0.19311126,0.043131232,0.2286396,0.071098514,0.34168354,0.17284432,0.14201322,0.49539462,0.059681784,0.06309834,0.04139331,0.05308387,0.09243616,0.036077913,0.16103639,0.039029375,0.13879903,0.05100658,0.20034744,0.26977715,0.054409716,0.36030594,0.2419547,0.03517292,0.20489047,0.64215016,0.10068179,0.044711165,0.030656066,0.56662863,0.12913834,0.30122745,0.044092845,0.13915671,0.09055659,0.18395469,0.1217785,0.7540806,0.0796938,0.399783,0.059869174,0.064301446,0.080130406,0.22660507,0.2284378,0.07822509,0.39969772,0.06765068,0.03481095,0.047513496,0.0741991,0.04714974,0.07227857,0.15908325
CCC(C)C=CCOC,0.61,True,0.438409,0.23074675,0.081952676,0.17200543,0.08353851,0.13330385,0.15700535,0.39686206,0.13184692,0.12642705,0.12557237,0.23383166,0.08224066,0.08567121,0.19714072,0.10511509,0.11393018,0.17690396,0.098198906,0.18012533,0.08160793,0.101915225,0.1251268,0.055688523,0.12583938,0.09934677,0.23001319,0.15813878,0.1923087,0.112068325,0.27543783,0.11969257,0.060405023,0.36592916,0.095283285,0.07577781,0.40305877,0.11265969,0.09497235,0.27732456,0.06635796,0.1522716,0.14242451,0.19264829,0.13936907,0.35776484,0.46213347,0.31567863,0.4054397,0.19498019,0.33459064,0.4499968,0.13561532,0.58526534,0.049844287,0.13943966,0.16451955,0.20740996,0.10686889,0.21428715,0.7667103,0.06732832,0.10698178,0.10103605,0.40291956,0.11528864,0.16025126,0.14958861,0.18047976,0.1277936,0.10266831,0.077120095,0.32085964,0.07688024,0.14918451,0.15935406,0.27335173,0.11980831,0.07738321,0.26864675,0.23326804,0.12286162,0.14208713,0.11663079,0.25979564,0.06999895,0.30814144,0.17416951,0.29522052,0.0685966,0.3891152,0.07539518,0.17057995,0.10301837,0.08781263,0.12570944,0.13612767,0.21571568,0.12590456,0.07018154,0.18444216,0.11982258,0.08129135,0.09457937,0.08339304,0.36131206,0.103922166,0.07707237,0.20608869,0.1316714,0.15225834,0.18441066,0.06993063,0.090697765,0.29077563,0.05437288,0.111539505,0.19541295,0.16418698,0.2707537,0.122429006,0.06528399,0.15257758,0.45424077,0.07810043,0.052366443,0.106309816,0.13944834,0.31471294,0.1032192,0.39536703,0.061912686,0.15938474,0.18064496,0.25801733,0.16357948,0.25419894,0.22619854
